#filename,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%),Histogram Limits,HistogramDetection_time_spent_on_frame (seconds),Histogram Total_time_spent_on_frame (seconds)
frame353.jpg,0.0871720791,0.0872366428,32.3416829109,45.4722609043,,0,,,,
frame354.jpg,0.1013301373,0.1013951778,32.4430130482,45.5736560822,,0,,,,
frame355.jpg,0.0849586964,0.085021925,32.5279717445,45.6586780071,,0,,,,
frame356.jpg,0.1058605194,0.1059261799,32.6338322639,45.764604187,,0,,,,
frame357.jpg,0.087285614,0.0873590469,32.721117878,45.8519632339,,0,,,,
frame358.jpg,0.1089632511,0.1090295792,32.8300811291,45.9609928131,,76.0180995475,,,,
frame359.jpg,0.0874149799,0.087477541,32.917496109,46.0484703541,,54.2545300413,,,,
frame360.jpg,0.0996242046,0.0999010563,33.0171203136,46.1483714104,,0,,,,
frame361.jpg,0.0875836849,0.0878704548,33.1047039986,46.2362418652,,0,,,,
frame362.jpg,0.105381155,0.1056415081,33.2100851536,46.3418833733,,0,,,,
frame363.jpg,0.0870178223,0.0873560905,33.2971029758,46.4292394638,,0,,,,
frame364.jpg,0.1325027466,0.1328186512,33.4296057224,46.562058115,,59.8789509079,,,,
frame365.jpg,0.130743742,0.1311111927,33.5603494644,46.6931693077,,53.5920131741,,,,
frame366.jpg,0.1263188839,0.1266379356,33.6866683483,46.8198072433,,0,,,,
frame367.jpg,0.1226575851,0.1229946136,33.8093259335,46.942801857,,0,,,,
frame368.jpg,0.1325046539,0.1329829693,33.9418305874,47.0757848263,,0,,,,
frame369.jpg,0.1273199558,0.1276755333,34.0691505432,47.2034603596,,0,,,,
frame370.jpg,0.1297412872,0.1302065849,34.1988918304,47.3336669445,,75.0573909572,,,,
frame371.jpg,0.1319815159,0.132311964,34.3308733463,47.4659789085,,67.9709334824,,,,
frame372.jpg,0.1286436558,0.1291386127,34.4595170021,47.5951175213,,0,,,,
frame373.jpg,0.1302753925,0.1306313992,34.5897923946,47.7257489204,,0,,,,
frame374.jpg,0.1298170567,0.1301486969,34.7196094513,47.8558976173,,0,,,,
frame375.jpg,0.1297375679,0.1300653934,34.8493470192,47.9859630108,,0,,,,
frame376.jpg,0.1307070255,0.1310381413,34.9800540447,48.117001152,,45.313921747,,,,
frame377.jpg,0.1291533947,0.1294756413,35.1092074394,48.2464767933,,0,,,,
frame378.jpg,0.1314019203,0.1317367554,35.2406093597,48.3782135487,,0,,,,
frame379.jpg,0.128031826,0.1283481121,35.3686411858,48.5065616608,,0,,,,
frame380.jpg,0.1295456886,0.1298702717,35.4981868744,48.6364319324,,0,,,,
frame381.jpg,0.1263278008,0.1266968727,35.6245146751,48.7631288052,,0,,,,
frame382.jpg,0.1283519745,0.1287247181,35.7528666496,48.8918535233,,43.5754189944,,,,
frame383.jpg,0.1403287888,0.1408318043,35.8931954384,49.0326853275,,0,,,,
frame384.jpg,0.1351283073,0.135464716,36.0283237457,49.1681500435,,0,,,,
frame385.jpg,0.1334570408,0.1337957382,36.1617807865,49.3019457817,,0,,,,
frame386.jpg,0.1409664154,0.1412914753,36.3027472019,49.443237257,,0,,,,
frame387.jpg,0.1394859791,0.1398337364,36.442233181,49.5830709934,,0,,,,
frame388.jpg,0.1299679279,0.1303150177,36.5722011089,49.7133860111,,83.1150738367,,,,
frame389.jpg,0.1289613724,0.1292749882,36.7011624813,49.8426609993,,60.4874446086,,,,
frame390.jpg,0.1334579468,0.1337879658,36.8346204281,49.9764489651,,0,,,,
frame391.jpg,0.1326876163,0.133032608,36.9673080444,50.1094815731,,0,,,,
frame392.jpg,0.1172651291,0.1177721024,37.0845731735,50.2272536755,,0,,,,
frame393.jpg,0.1159196377,0.1162045956,37.2004928112,50.343458271,,0,,,,
frame394.jpg,0.1211108208,0.1214067459,37.321603632,50.4648650169,,60.5368114692,,,,
frame395.jpg,0.1097820282,0.1101788521,37.4313856602,50.575043869,,0,,,,
frame396.jpg,0.1179166317,0.1182504177,37.5493022919,50.6932942867,,0,,,,
frame397.jpg,0.1089704514,0.1092810631,37.6582727432,50.8025753498,,0,,,,
