#filename,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%),Histogram Limits,HistogramDetection_time_spent_on_frame (seconds),Histogram Total_time_spent_on_frame (seconds)
frame49.jpg,0.076914835,0.076970005,3.7471329689,3.7497928619,58.75784225,100,,0.0945,29,30
frame50.jpg,0.0760207653,0.0760732174,3.8231537342,3.8258660793,59.75784225,100,,0.095,30,31
frame51.jpg,0.0761171818,0.076167345,3.899270916,3.9020334244,60.75784225,100,,0.0955,33,31
frame52.jpg,0.0776187897,0.0776923656,3.9768897057,3.97972579,61.75784225,100,,0.096,27,29
frame53.jpg,0.0759374142,0.0759949207,4.0528271198,4.0557207108,62.75784225,100,,0.0965,26,24
frame54.jpg,0.0794911385,0.0795438766,4.1323182583,4.1352645874,63.75784225,100,,0.097,24,21
frame55.jpg,0.0724007607,0.0724544525,4.2047190189,4.2077190399,64.75784225,100,,0.0975,24,26
frame56.jpg,0.0762537003,0.0763165951,4.2809727192,4.284035635,65.75784225,100,,0.098,30,31
frame57.jpg,0.077467823,0.0775226593,4.3584405422,4.3615582943,66.75784225,100,,0.0985,27,26
frame58.jpg,0.0788780689,0.0789442062,4.4373186111,4.4405025005,67.75784225,100,,0.099,30,27
frame59.jpg,0.0783842564,0.0784351826,4.5157028675,4.5189376831,68.75784225,100,,0.0995,36,33
frame60.jpg,0.0726010799,0.0726549149,4.5883039474,4.591592598,69.75784225,100,,0.1,40,45
frame61.jpg,0.0764111996,0.076460743,4.664715147,4.6680533409,70.75784225,100,,0.1005,41,40
frame62.jpg,0.0799942493,0.0800466061,4.7447093964,4.748099947,71.75784225,100,,0.101,44,45
frame63.jpg,0.0738516331,0.0739028931,4.8185610294,4.82200284,72.75784225,100,,0.1015,42,31
frame64.jpg,0.0748092651,0.0748608112,4.8933702946,4.8968636513,73.75784225,100,,0.102,39,52
frame65.jpg,0.0809735298,0.0810257435,4.9743438244,4.9778893948,74.75784225,100,,0.1025,27,25
frame66.jpg,0.0775578022,0.0776082993,5.0519016266,5.055497694,75.75784225,100,,0.103,24,25
frame67.jpg,0.0742669106,0.074323082,5.1261685371,5.129820776,76.75784225,100,,0.1035,31,31
frame68.jpg,0.0762603283,0.0763114929,5.2024288654,5.2061322689,77.75784225,100,,0.104,30,29
frame69.jpg,0.07491436,0.0749667645,5.2773432255,5.2810990334,78.75784225,100,,0.1045,36,34
frame70.jpg,0.0763632774,0.0764199257,5.3537065029,5.357518959,79.75784225,100,,0.105,31,28
frame71.jpg,0.0762839317,0.0763485909,5.4299904346,5.4338675499,80.75784225,100,,0.1055,23,30
frame72.jpg,0.0776181698,0.0776661873,5.5076086044,5.5115337372,81.75784225,100,,0.106,19,19
frame73.jpg,0.0764492989,0.0765002251,5.5840579033,5.5880339622,82.75784225,100,,0.1065,24,25
frame74.jpg,0.078071928,0.0781220436,5.6621298313,5.6661560059,83.75784225,100,,0.107,18,18
frame75.jpg,0.0711670399,0.0712189198,5.7332968712,5.7373749256,84.75784225,100,,0.1075,13,10
frame76.jpg,0.0811510563,0.0812005043,5.8144479275,5.8185754299,85.75784225,100,,0.108,11,16
frame77.jpg,0.0738667011,0.0739220142,5.8883146286,5.8924974442,86.75784225,100,,0.1085,10,9
frame78.jpg,0.078007412,0.0780644417,5.9663220406,5.9705618858,87.75784225,100,,0.109,8,7
frame79.jpg,0.0811198235,0.0811707497,6.047441864,6.0517326355,88.75784225,100,,0.1095,8,9
frame80.jpg,0.0783981323,0.0784543991,6.1258399963,6.1301870346,89.75784225,100,,0.11,6,7
frame81.jpg,0.0771456242,0.0772001743,6.2029856205,6.2073872089,90.75784225,100,,0.1105,3,3
frame82.jpg,0.0765564919,0.0766121864,6.2795421124,6.2839993954,91.75784225,100,,0.111,7,7
frame83.jpg,0.0726055622,0.0726573467,6.3521476746,6.3566567421,92.75784225,100,,0.1115,7,6
frame84.jpg,0.0796624184,0.0797210217,6.4318100929,6.4363777637,93.75784225,100,,0.112,5,7
frame85.jpg,0.0749684334,0.0750216961,6.5067785263,6.5113994598,94.75784225,100,,0.1125,4,2
frame86.jpg,0.0774037838,0.0774533272,6.5841823101,6.588852787,95.75784225,100,,0.113,11,9
frame87.jpg,0.0761766911,0.0762295723,6.6603590012,6.6650823593,96.75784225,100,,0.1135,3,7
frame88.jpg,0.077336216,0.0773890018,6.7376952171,6.7424713612,97.75784225,100,,0.114,4,3
frame89.jpg,0.075529623,0.075579977,6.8132248402,6.8180513382,98.75784225,100,,0.1145,7,6
frame90.jpg,0.0812803745,0.0813318729,6.8945052147,6.8993832111,99.75784225,100,,0.115,10,12
frame91.jpg,0.0760389805,0.0760935307,6.9705441952,6.9754767418,100.75784225,100,,0.1155,8,6
frame92.jpg,0.0777250767,0.077775526,7.0482692719,7.0532522678,101.75784225,100,,0.116,7,9
frame93.jpg,0.0764902592,0.0765467644,7.124759531,7.1297990322,102.75784225,100,,0.1165,8,8
frame94.jpg,0.075539875,0.0755920887,7.2002994061,7.2053911209,103.75784225,100,,0.117,8,6
frame95.jpg,0.0748826504,0.0749340534,7.2751820564,7.2803251743,104.75784225,100,,0.1175,1,3
